ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,RejectionReason
45754931.0,25.0,-,NISSAN,Note,2019,Hatchback,No,Petrol,1.5,612500 km,4,Automatic,Front,4-May,,Green,4.0,Invalid or Empty value in 'Wheel'
44876552.0,11500.0,-,INFINITI,FX35,2011,Jeep,Yes,Petrol,3.5,547700 km,6,Tiptronic,4x4,4-May,,Silver,6.0,Invalid or Empty value in 'Wheel'
45793572.0,5645.0,,HONDA,Civic,2018,Hatchback,No,Petrol,1.4,574100 km,4,Manual,Front,2-Mar,Left wheel,White,2.0,Invalid or Empty value in 'Levy'
45815892.0,7997.0,1079,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,2,515200 km,,Automatic,Front,4-May,Left wheel,Red,12.0,Invalid or Empty value in 'Cylinders'
45815361.0,14113.0,-,TOYOTA,Aqua,2005,Hatchback,No,Hybrid,1.5,425400 km,4,Variator,Front,4-May,Right-hand drive,White,6.0,Duplicate ID
,22894.0,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,94000 km,4,Tiptronic,Front,4-May,Left wheel,Black,10.0,Invalid ID format (not an integer)
44631622.0,11290.0,,HONDA,FIT,2017,Hatchback,No,Hybrid,1.3,479300 km,4,Automatic,Front,4-May,Right-hand drive,Red,10.0,Invalid or Empty value in 'Levy'
45474608.0,43592.0,1249,TOYOTA,RAV 4,1988,Jeep,No,,2.5,5200 km,6,Tiptronic,4x4,4-May,Left wheel,Grey,6.0,Invalid or Empty value in 'Fuel type'
45802982.0,28391.0,640,HYUNDAI,Santa FE,2003,Jeep,Yes,Diesel,,206500 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Engine volume'
45773649.0,22580.0,-,,Optima,2003,Sedan,No,Petrol,2.4,243600 km,4,Tiptronic,Front,4-May,Left wheel,Black,8.0,Invalid or Empty value in 'Manufacturer'
45793476.0,4234.0,-,UAZ,31514,2016,Jeep,No,,2.4,592500 km,4,Manual,4x4,4-May,Left wheel,Beige,0.0,Invalid or Empty value in 'Fuel type'
,45342.0,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,106055 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid ID format (not an integer)
45733059.0,9252.0,,HYUNDAI,Sonata,2020,Sedan,Yes,LPG,,531800 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0,Invalid or Empty value in 'Levy'
45803234.0,21326.0,585,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.8,326000 km,4,,Front,4-May,Left wheel,White,8.0,Invalid or Empty value in 'Gear box type'
45119810.0,12858.0,761,TOYOTA,Prius,2010,Hatchback,No,Petrol,1.8,,4,Variator,Front,4-May,Left wheel,Blue,6.0,Invalid or Empty value in 'Mileage'
45773279.0,20385.0,-,NISSAN,Pathfinder,2003,,No,CNG,4,192700 km,6,Automatic,4x4,4-May,Left wheel,Beige,6.0,Invalid or Empty value in 'Category'
45651695.0,392.0,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,0 km,,Automatic,Front,4-May,Left wheel,Silver,0.0,Invalid or Empty value in 'Cylinders'
45648000.0,862.0,394,TOYOTA,Camry,2022,Sedan,,Hybrid,2.5,647500 km,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Leather interior'
45815350.0,784.0,765,LEXUS,NX 200,2021,Jeep,Yes,Petrol,2,597400 km,4,Automatic,4x4,4-May,Left wheel,Grey,12.0,Duplicate ID
45793482.0,14113.0,-,BMW,X5,2009,Jeep,Yes,Petrol,4.4,528700 km,8,Tiptronic,4x4,,Left wheel,Silver,5.0,Invalid or Empty value in 'Doors'
45648474.0,1882.0,1211,BMW,X5,2022,Jeep,Yes,Diesel,3,634800 km,,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Cylinders'
45621706.0,188.0,1053,MERCEDES-BENZ,E 350,2022,,Yes,Diesel,3.5,674400 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Category'
45813465.0,14269.0,765,BMW,X4,2011,Jeep,Yes,Petrol,2,339700 km,4,,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Gear box type'
45732992.0,23436.0,891,HYUNDAI,Sonata,1999,Sedan,Yes,LPG,2,252600 km,4,Automatic,Front,4-May,,White,4.0,Invalid or Empty value in 'Wheel'
45813788.0,,645,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,420053 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Price'
43908515.0,19444.0,502,TOYOTA,Prius C Ã©ÂÂ¿Ã¦ÂÂ¬Ã¥ÂÂ¤Ã©ÂÂ¿Ã¦ÂÂÃ¥ÂÂ¬Ã©ÂÂ¿Ã¦Â¨Â¶Ã¥ÂÂÃ©ÂÂ¿?2013,2004,No,Hybrid,1.5,11000 km,414700 km,Variator,Front,4-May,Left wheel,Green,12,,Illegal characters in 'Model'
45803627.0,13015.0,1024,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,464500 km,4,Automatic,Front,,Left wheel,Silver,4.0,Invalid or Empty value in 'Doors'
45760786.0,14113.0,586,TOYOTA,Prius,2011,Hatchback,,Hybrid,1.8,452000 km,4,,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Leather interior'
45815372.0,7840.0,-,MERCEDES-BENZ,E 200,2015,Sedan,No,CNG,2,379700 km,4,Manual,Rear,4-May,Left wheel,Black,4.0,Duplicate ID
45798205.0,12140.0,1047,,Elantra,2011,Sedan,Yes,Petrol,1.6,472297 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Manufacturer'
45596517.0,20385.0,1091,MAZDA,CX-5 Touring,2016,Jeep,No,Petrol,2.5,,4,Automatic,Front,4-May,Left wheel,Blue,8.0,Invalid or Empty value in 'Mileage'
45802236.0,36899.0,1091,HYUNDAI,H1,1991,Minivan,Yes,Diesel,,169800 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Engine volume'
45793576.0,6272.0,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Mileage'
,58332.0,1055,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,165581 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid ID format (not an integer)
45765362.0,31047.0,1820,TOYOTA,Tacoma,1994,Sedan,Yes,Petrol,3.5,218000 km,6,Automatic,,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Drive wheels'
45806503.0,16308.0,463,TOYOTA,Prius,2003,Sedan,Yes,Hybrid,1.8,526800 km,4,Automatic,Front,,Left wheel,Red,12.0,Invalid or Empty value in 'Doors'
45617940.0,627.0,1172,MERCEDES-BENZ,E 350,2021,Sedan,Yes,Diesel,3.5,824500 km,6,Automatic,4x4,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45789352.0,7213.0,-,BMW,325,2017,Sedan,No,Petrol,2.5,718700 km,6,Manual,Rear,4-May,Left wheel,,8.0,Invalid or Empty value in 'Color'
44922073.0,17092.0,,HYUNDAI,Elantra SE,2007,Sedan,No,Petrol,2,375722 km,4,Automatic,Front,4-May,Left wheel,Silver,8.0,Invalid or Empty value in 'Levy'
44132007.0,45.0,-,TOYOTA,Prius,2022,Hatchback,No,Hybrid,1.8,608500 km,,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Cylinders'
45725207.0,21473.0,707,SSANGYONG,Actyon,2006,Jeep,Yes,Diesel,2,368700 km,4,Automatic,,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Drive wheels'
42167052.0,12231.0,,TOYOTA,Aqua,2008,Hatchback,No,Hybrid,1.5,387355 km,4,Automatic,Front,4-May,Right-hand drive,Grey,6.0,Invalid or Empty value in 'Levy'
45813373.0,7840.0,1365,OPEL,Astra,2018,Hatchback,No,Petrol,1.6,267159 km,,Manual,Front,4-May,Left wheel,White,2.0,Invalid or Empty value in 'Cylinders'
45786453.0,4800.0,-,SUBARU,Forester,2019,Universal,No,Petrol,2.0 Turbo,579200 km,4,Automatic,,4-May,Right-hand drive,Silver,4.0,Invalid or Empty value in 'Drive wheels'
45759676.0,314.0,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,,4,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Mileage'
,18503.0,-,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,162000 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid ID format (not an integer)
45641157.0,5488.0,394,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,628300 km,4,Automatic,Front,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45808452.0,1333.0,761,TOYOTA,Corolla,2022,Sedan,Yes,Petrol,1.8,553000 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Duplicate ID
,1803.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4,Automatic,Front,4-May,Left wheel,Blue,0.0,Invalid ID format (not an integer)
45642383.0,3293.0,530,NISSAN,Juke,2019,,Yes,Petrol,1.6,544000 km,4,Automatic,4x4,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Category'
45656506.0,,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470 km,6,Automatic,4x4,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Price'
45809347.0,2509.0,1211,CADILLAC,SRX,2018,Sedan,Yes,Petrol,3,705386 km,,Automatic,Front,4-May,Left wheel,Pink,12.0,Invalid or Empty value in 'Cylinders'
45799575.0,,-,NISSAN,Wingroad,2003,Goods wagon,No,Petrol,2.5,0 km,6,Tiptronic,Front,4-May,Right-hand drive,Silver,10.0,Invalid or Empty value in 'Price'
45803069.0,56513.0,891,HYUNDAI,Santa FE,2016,Jeep,Yes,,2,89316 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Fuel type'
45642649.0,392.0,1017,MERCEDES-BENZ,A 140,2022,Jeep,Yes,Petrol,2,649600 km,4,Automatic,4x4,4-May,Left wheel,White,12.0,Duplicate ID
45796183.0,17249.0,-,,CX-7,2008,Jeep,No,Petrol,2.5,397200 km,4,Tiptronic,Front,,Left wheel,Black,8.0,Invalid or Empty value in 'Manufacturer'
45804617.0,52696.0,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,44844 km,4,Automatic,,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Drive wheels'
45805917.0,,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,88070 km,4,Automatic,Front,4-May,Left wheel,White,10.0,Invalid or Empty value in 'Price'
45730082.0,41281.0,880,SSANGYONG,,1988,Jeep,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Model'
45771998.0,282.0,640,FORD,Fusion,2022,Sedan,Yes,Hybrid,2,695800 km,4,Automatic,Front,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
44517504.0,62719.0,1079,BMW,X1,2018,Jeep,Yes,,2.0 Turbo,35000 km,4,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Fuel type'
45432915.0,6899.0,-,HONDA,Cr-v,2012,Jeep,No,Petrol,2,522900 km,4,Automatic,Front,4-May,Left wheel,Black,0.0,Duplicate ID
45775273.0,18817.0,-,MERCEDES-BENZ,,2005,Sedan,Yes,Petrol,2.5,422500 km,6,Tiptronic,,4-May,Left wheel,Silver,6.0,Invalid or Empty value in 'Model'
45808529.0,4391.0,980,NISSAN,Sentra,2018,Sedan,Yes,Petrol,1.8,683400 km,4,Automatic,,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Drive wheels'
45808456.0,8938.0,642,FORD,C-MAX,2013,Hatchback,No,Hybrid,2,570800 km,4,Automatic,Front,4-May,Left wheel,Grey,6.0,Duplicate ID
44874919.0,20385.0,-,FORD,Focus,2002,Sedan,Yes,,2,351300 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Fuel type'
45794538.0,1800.0,-,VAZ,2121 (Niva),2022,Jeep,No,Petrol,1.6,741000 km,4,Manual,4x4,4-May,Left wheel,White,10.0,Illegal characters in 'Model'
45814848.0,3293.0,810,TOYOTA,Corolla,2017,Sedan,Yes,Petrol,1.8,618600 km,,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Cylinders'
45648263.0,470.0,831,HYUNDAI,Sonata,2021,Jeep,Yes,Hybrid,2.4,573800 km,4,,Front,4-May,Left wheel,Blue,0.0,Invalid or Empty value in 'Gear box type'
45809618.0,26949.0,527,HONDA,FIT,1999,Universal,Yes,Petrol,1.3,182200 km,4,,Front,4-May,Left wheel,Blue,4.0,Invalid or Empty value in 'Gear box type'
45729834.0,27504.0,730,HYUNDAI,Elantra,2002,Sedan,Yes,LPG,,201700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Engine volume'
45803839.0,37580.0,891,HYUNDAI,Tucson,1994,Jeep,Yes,Diesel,2,134100 km,,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Cylinders'
45771444.0,470.0,1017,MERCEDES-BENZ,,2022,Sedan,Yes,Petrol,2,802700 km,4,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Model'
45776653.0,47042.0,-,BMW,M5,1988,Sedan,Yes,Petrol,5,0 km,10,,,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Gear box type'
45816650.0,20698.0,697,TOYOTA,Auris,2005,Hatchback,No,Petrol,1.8,307600 km,4,Manual,,4-May,Left wheel,Silver,10.0,Invalid or Empty value in 'Drive wheels'
45789491.0,15681.0,-,AUDI,A4,2008,Sedan,Yes,Petrol,2.0 Turbo,408800 km,,Manual,4x4,4-May,Left wheel,Black,10.0,Invalid or Empty value in 'Cylinders'
45799874.0,8467.0,-,BMW,318 Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂÃ©ÂÂ¿Ã¢ÂÂÃ¥ÂÂ¸Ã©ÂÂ¿Ã§ÂÂªÃ¥ÂÂÃ©ÂÂ¿Ã£ÂÂÃ¥ÂÂ©Ã©ÂÂ¿?2002,2014,Yes,Petrol,1.8,95000 km,574600 km,Manual,Rear,2-Mar,Left wheel,Black,4,,Illegal characters in 'Model'
45756187.0,15681.0,-,FORD,Transit,2008,Microbus,No,Diesel,2.4 Turbo,172615,,Manual,Rear,4-May,Left wheel,White,2.0,Invalid or Empty value in 'Cylinders'
45765236.0,31047.0,1053,MERCEDES-BENZ,E 350,2000,Sedan,Yes,Diesel,,212000 km,6,Automatic,4x4,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Engine volume'
45787148.0,27284.0,456,TOYOTA,Camry,2001,Sedan,Yes,Hybrid,2.5,144700 km,,Tiptronic,Front,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Cylinders'
45809847.0,44862.0,891,HONDA,Civic,1989,Sedan,Yes,Petrol,2,0 km,4,Automatic,,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Drive wheels'
45793535.0,11917.0,-,HONDA,FIT,2013,Hatchback,,Hybrid,1.3,449300,4,Automatic,Front,4-May,Right-hand drive,Blue,8.0,Invalid or Empty value in 'Leather interior'
45760737.0,10192.0,456,LEXUS,ES 300,2015,Sedan,Yes,Hybrid,2.5,232227 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Duplicate ID
45783725.0,20385.0,-,FORD,Transit,2006,Microbus,Yes,Diesel,2.4 Turbo,394000 km,6,Manual,Rear,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45797812.0,19121.0,531,HYUNDAI,,2005,Sedan,Yes,Petrol,1.6,327500 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Model'
45815360.0,470.0,1399,LEXUS,RX 350,2022,Jeep,Yes,Petrol,3.5,634100 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Duplicate ID
45798332.0,5959.0,1047,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,65836 km,4,Automatic,,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Drive wheels'
45779593.0,25089.0,-,Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂºÃ©ÂÂ¿Ã¦ÂÂÃ¥ÂÂ,IVECO DAYLY,1998,Microbus,No,Diesel,2.3 Turbo,285100 km,4,Manual,Rear,4-May,Left wheel,White,1.0,Illegal characters in 'Manufacturer'
45793069.0,,627,CHEVROLET,Malibu,2014,Sedan,Yes,Diesel,2,38714 km,4,Automatic,Front,4-May,Left wheel,Brown,4.0,Invalid or Empty value in 'Price'
45769093.0,31047.0,1820,TOYOTA,Tacoma,1999,Sedan,Yes,Petrol,3.5,30763 km,6,Automatic,Rear,,Left wheel,Silver,12.0,Invalid or Empty value in 'Doors'
44662044.0,17562.0,-,FIAT,500 Abarth Ã©ÂÂ¿Ã¢ÂÂ¨Ã¥ÂÂ¯Ã©ÂÂ¿Ã§ÂÂªÃ¥ÂÂÃ©ÂÂ¿?2012,2007,No,Petrol,1.4 Turbo,100000 km,419800 km,Manual,Front,2-Mar,Left wheel,,6,,Illegal characters in 'Model'
45809929.0,6398.0,494,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Mileage'
45790519.0,15681.0,642,FORD,C-MAX,2009,,No,Hybrid,2,436500 km,4,Automatic,Front,4-May,Left wheel,White,6.0,Invalid or Empty value in 'Category'
45815379.0,3763.0,891,LEXUS,IS 200,2017,Sedan,Yes,Petrol,2,665500 km,4,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
45789855.0,9722.0,1675,FORD,Transit,2014,Microbus,No,Diesel,2,535500 km,4,,Front,2-Mar,Left wheel,White,0.0,Invalid or Empty value in 'Gear box type'
45809672.0,30906.0,,TOYOTA,Aqua,1996,Hatchback,Yes,Petrol,1.5,201400 km,4,Automatic,Front,4-May,Left wheel,Yellow,4.0,Invalid or Empty value in 'Levy'
45810787.0,20071.0,-,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,1.8,344500 km,4,Tiptronic,,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Drive wheels'
40475067.0,14500.0,-,PORSCHE,Cayenne S,2006,Jeep,Yes,Petrol,4.5,330000 km,8,Automatic,4x4,,,Black,0.0,Invalid or Empty value in 'Doors'
45813092.0,37006.0,1036,BMW,328,1993,Sedan,Yes,Petrol,2.8 Turbo,33400 km,4,Tiptronic,4x4,4-May,Left wheel,Black,12.0,Duplicate ID
45810471.0,16621.0,,CHEVROLET,Orlando,2009,Jeep,Yes,Diesel,2,377700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Levy'
45809824.0,40889.0,784,HONDA,Civic,1990,Hatchback,Yes,Petrol,1.5,0 km,4,Automatic,,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Drive wheels'
45732813.0,15257.0,707,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,407900 km,4,,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Gear box type'
45808619.0,1960.0,765,BMW,528,2021,Sedan,Yes,Petrol,2,588200 km,4,,4x4,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Gear box type'
45816056.0,17876.0,-,HYUNDAI,Elantra,2006,,No,Petrol,1.8,84765 km,4,Automatic,Front,4-May,Left wheel,Silver,6.0,Invalid or Empty value in 'Category'
45750699.0,27911.0,1327,TOYOTA,RAV 4,1999,Sedan,Yes,Petrol,2.5,156900 km,,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Cylinders'
45545175.0,14113.0,-,ISUZU,VehiCross,1997,Jeep,Yes,Petrol,3.2,,6,Automatic,4x4,2-Mar,Left wheel,Grey,6.0,Invalid or Empty value in 'Mileage'
45813298.0,25716.0,1935,LEXUS,LS 460,2001,Sedan,Yes,Petrol,,254651 km,8,Automatic,Rear,4-May,Left wheel,Brown,12.0,Invalid or Empty value in 'Engine volume'
45323336.0,8467.0,-,TOYOTA,,2014,Hatchback,No,Petrol,1.5,511300 km,4,Tiptronic,Front,4-May,Right-hand drive,Silver,4.0,Invalid or Empty value in 'Model'
45815392.0,22894.0,738,CHEVROLET,Cruze,2002,Sedan,No,Petrol,1.4 Turbo,392300 km,,Automatic,Front,4-May,Left wheel,Black,6.0,Invalid or Empty value in 'Cylinders'
45785602.0,43905.0,917,,535,1988,Sedan,Yes,Petrol,3.0 Turbo,57000 km,6,Tiptronic,Rear,4-May,Left wheel,White,10.0,Invalid or Empty value in 'Manufacturer'
45766448.0,26030.0,-,LEXUS,CT 200h,2003,Hatchback,Yes,Hybrid,1.8,334400 km,4,Tiptronic,,4-May,Left wheel,Silver,10.0,Invalid or Empty value in 'Drive wheels'
45769801.0,69935.0,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493 km,8,Automatic,,4-May,Left wheel,Silver,0.0,Invalid or Empty value in 'Drive wheels'
45731532.0,43952.0,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Mileage'
44120119.0,2509.0,-,AUDI,Allroad,2004,Universal,Yes,,2.7 Turbo,0 km,6,Tiptronic,4x4,4-May,Left wheel,Blue,8.0,Invalid or Empty value in 'Fuel type'
45730123.0,40983.0,730,SSANGYONG,Actyon,1987,Jeep,Yes,Diesel,1.6,0 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45794561.0,13485.0,-,BMW,X5,2009,,Yes,LPG,3,494800 km,6,Tiptronic,Front,4-May,Left wheel,Grey,2.0,Invalid or Empty value in 'Category'
45646856.0,7213.0,919,BMW,X5,2015,Jeep,Yes,Diesel,3,582400 km,6,Automatic,4x4,4-May,,White,0.0,Invalid or Empty value in 'Wheel'
,7370.0,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,136000 km,4,Automatic,Front,4-May,Right-hand drive,Sky blue,5.0,Invalid ID format (not an integer)
44672035.0,25089.0,-,BMW,M550,2004,Sedan,Yes,Petrol,4.8 Turbo,317400,8,Tiptronic,Rear,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45656739.0,8154.0,1750,LEXUS,RX 400,2012,Jeep,Yes,Hybrid,,618400 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Engine volume'
45772023.0,314.0,1053,,E 350,2022,Sedan,Yes,Diesel,3.5,805100 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Manufacturer'
,6586.0,1701,NISSAN,Tiida 15 M,2010,Hatchback,No,Petrol,1.5,39000 km,4,Automatic,Front,4-May,Right-hand drive,Beige,4.0,Invalid ID format (not an integer)
45815382.0,706.0,1399,LEXUS,RX 350,2022,Jeep,Yes,Petrol,3.5,607000 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Duplicate ID
45786319.0,1000.0,-,VAZ,2121 (Niva),1983,Sedan,No,Petrol,1.3,0 km,4,Manual,4x4,2-Mar,Left wheel,Beige,0.0,Illegal characters in 'Model'
45463497.0,36065.0,-,HYUNDAI,Tucson,1994,Jeep,No,Petrol,2,59039 km,4,,Front,4-May,Left wheel,Grey,8.0,Invalid or Empty value in 'Gear box type'
45802646.0,18500.0,836,HYUNDAI,,2003,Jeep,Yes,Diesel,2,459100 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Model'
45635262.0,862.0,394,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,648969 km,4,Automatic,Front,,Left wheel,White,12.0,Invalid or Empty value in 'Doors'
45802458.0,8938.0,986,HYUNDAI,,2017,Sedan,Yes,Petrol,2.4,536800 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Model'
45788438.0,,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,100000 km,4,Tiptronic,Front,4-May,Right-hand drive,White,7.0,Invalid or Empty value in 'Price'
45725138.0,18826.0,836,SSANGYONG,Actyon,2007,Jeep,Yes,Diesel,2,476600 km,4,Automatic,Front,,Left wheel,Silver,4.0,Invalid or Empty value in 'Doors'
45811161.0,9408.0,-,MITSUBISHI,Pajero,2017,Jeep,No,Diesel,2.5 Turbo,568000,,Manual,4x4,2-Mar,Left wheel,Blue,0.0,Invalid or Empty value in 'Cylinders'
45651139.0,17562.0,1017,MERCEDES-BENZ,GLA 250,2008,Jeep,Yes,Petrol,2,491569 km,4,Automatic,Front,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45786465.0,27598.0,-,VOLKSWAGEN,CC,1994,Sedan,Yes,Petrol,3.6,172100 km,8,Automatic,,4-May,Left wheel,Grey,8.0,Duplicate ID
45731754.0,51517.0,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,44198 km,4,Automatic,Front,,Left wheel,Silver,4.0,Invalid or Empty value in 'Doors'
,18092.0,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,224142 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid ID format (not an integer)
45801811.0,16543.0,687,HYUNDAI,Elantra,2008,Sedan,Yes,,1.6,355700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Fuel type'
45766618.0,314.0,2410,MERCEDES-BENZ,E 350,2021,Sedan,Yes,,6.2,659700 km,8,Automatic,Rear,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Fuel type'
45760644.0,288521.0,2269,BMW,M5 Ã¨Â¢Â¦Ã©ÂÂªÃ¨Â¤ÂÃ¦ÂÂÃ¨ÂÂªÃ©ÂÂª Ã¨ÂÂ Ã¥Â±ÂÃ©ÂÂªÃ¦Â³Â»Ã¨Â¤ÂÃ¦ÂÂÃ¥Â±ÂÃ©ÂÂªÃ¨Â°Â¢Ã¨Â¤ÂÃ¨ÂÂªÃ¨ÂÂ¯,2018,Sedan,Yes,Petrol,4.4,13500 km,8,Tiptronic,4x4,4-May,Left wheel,Black,0.0,Illegal characters in 'Model'
45396266.0,46101.0,394,LEXUS,ES 300,1988,Sedan,Yes,Hybrid,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
45811590.0,120740.0,2297,MERCEDES-BENZ,,2016,Jeep,Yes,Petrol,5.5,62187 km,8,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Model'
45804591.0,23521.0,-,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,,4,Tiptronic,Front,4-May,Left wheel,Grey,8.0,Invalid or Empty value in 'Mileage'
45802122.0,21805.0,707,,H1,2004,Microbus,Yes,Diesel,2,351335 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Manufacturer'
45804848.0,26372.0,640,HYUNDAI,Tucson,1997,Jeep,Yes,Diesel,2,259000,4,Automatic,Front,,Left wheel,Silver,4.0,Invalid or Empty value in 'Doors'
45806153.0,1000.0,-,HYUNDAI,Accent,2020,Sedan,No,Petrol,,689700 km,4,Manual,Front,2-Mar,Left wheel,Blue,0.0,Invalid or Empty value in 'Engine volume'
